,enter_time,leave_time
flow_269_0,2893.0,2963.0
flow_2833_0,2893.0,3008.0
flow_6816_0,2894.0,2946.0
flow_2884_0,2894.0,2965.0
flow_5873_0,2897.0,3008.0
flow_2446_0,2898.0,3102.0
flow_2448_0,2900.0,2952.0
flow_2447_0,2901.0,2970.0
flow_270_0,2925.0,2995.0
flow_273_0,2928.0,2997.0
flow_274_0,2930.0,3103.0
flow_2451_0,2933.0,3003.0
flow_5922_0,2933.0,3002.0
flow_275_0,2933.0,3003.0
flow_278_0,2936.0,3031.0
flow_2453_0,2936.0,3031.0
flow_2461_0,2938.0,3286.0
flow_281_0,2941.0,3011.0
flow_2894_0,2942.0,3012.0
flow_5913_0,2943.0,3012.0
flow_5917_0,2945.0,3015.0
flow_2895_0,2945.0,3038.0
flow_2897_0,2947.0,3041.0
flow_5921_0,2947.0,3017.0
flow_6830_0,2956.0,3026.0
flow_1307_0,2958.0,3036.0
flow_283_0,2972.0,3041.0
flow_285_0,2974.0,3044.0
flow_286_0,2977.0,3047.0
flow_289_0,2979.0,3050.0
flow_290_0,2981.0,3107.0
flow_291_0,2984.0,3054.0
flow_4086_0,2987.0,3079.0
flow_292_0,2987.0,3056.0
flow_293_0,2989.0,3059.0
flow_6827_0,2990.0,3042.0
flow_6867_0,2992.0,3084.0
flow_294_0,2993.0,3062.0
flow_6445_0,2995.0,3065.0
flow_6878_0,2996.0,3150.0
flow_6882_0,2999.0,3086.0
flow_6877_0,3005.0,3109.0
flow_1551_0,3007.0,3089.0
flow_3978_0,3011.0,3152.0
flow_3979_0,3013.0,3155.0
flow_2402_0,3017.0,3091.0
flow_2837_0,3020.0,3157.0
flow_1364_0,3022.0,3094.0
flow_1373_0,3024.0,3160.0
flow_5936_0,3025.0,3107.0
flow_238_0,3027.0,3079.0
flow_2902_0,3028.0,3124.0
flow_2910_0,3030.0,3129.0
flow_2912_0,3034.0,3109.0
flow_2913_0,3036.0,3112.0
flow_2914_0,3038.0,3115.0
flow_300_0,3042.0,3113.0
flow_2918_0,3042.0,3131.0
flow_301_0,3045.0,3115.0
flow_303_0,3047.0,3124.0
flow_4483_0,3050.0,3129.0
flow_304_0,3050.0,3234.0
flow_4487_0,3053.0,3237.0
flow_306_0,3055.0,3125.0
flow_307_0,3057.0,3128.0
flow_1375_0,3058.0,3189.0
flow_4510_0,3060.0,3131.0
flow_1379_0,3061.0,3113.0
flow_2419_0,3063.0,3163.0
flow_1401_0,3066.0,3118.0
flow_1405_0,3069.0,3121.0
flow_731_0,3070.0,3146.0
flow_1588_0,3073.0,3168.0
flow_1628_0,3075.0,3172.0
flow_2472_0,3078.0,3174.0
flow_1636_0,3079.0,3132.0
flow_2476_0,3080.0,3151.0
flow_309_0,3089.0,3240.0
flow_310_0,3093.0,3168.0
flow_5920_0,3095.0,3147.0
flow_313_0,3096.0,3166.0
flow_314_0,3098.0,3173.0
flow_315_0,3100.0,3175.0
flow_318_0,3103.0,3174.0
flow_2926_0,3118.0,3212.0
flow_2927_0,3121.0,3191.0
flow_2928_0,3123.0,3216.0
flow_2929_0,3126.0,3218.0
flow_4055_0,3127.0,3179.0
flow_2930_0,3128.0,3221.0
flow_4067_0,3129.0,3196.0
flow_1416_0,3131.0,3198.0
flow_5961_0,3132.0,3234.0
flow_4552_0,3144.0,3213.0
flow_4566_0,3150.0,3219.0
flow_319_0,3154.0,3223.0
flow_320_0,3156.0,3226.0
flow_324_0,3159.0,3243.0
flow_326_0,3161.0,3257.0
flow_2484_0,3161.0,3257.0
flow_2489_0,3163.0,3262.0
flow_327_0,3165.0,3234.0
flow_328_0,3168.0,3261.0
flow_2940_0,3170.0,3241.0
flow_2946_0,3173.0,3245.0
flow_726_0,3192.0,3264.0
flow_329_0,3198.0,3267.0
flow_330_0,3201.0,3271.0
flow_331_0,3203.0,3274.0
flow_2496_0,3204.0,3273.0
flow_2497_0,3206.0,3276.0
flow_332_0,3207.0,3276.0
flow_1374_0,3209.0,3279.0
flow_2954_0,3210.0,3304.0
flow_333_0,3210.0,3282.0
flow_1439_0,3212.0,3536.0
flow_334_0,3213.0,3304.0
flow_1442_0,3214.0,3287.0
flow_5993_0,3216.0,3309.0
flow_1447_0,3216.0,3269.0
flow_4620_0,3217.0,3309.0
flow_2957_0,3219.0,3311.0
flow_2477_0,3220.0,3290.0
flow_5931_0,3239.0,3291.0
flow_2502_0,3239.0,3291.0
flow_335_0,3242.0,3312.0
flow_337_0,3245.0,3314.0
flow_340_0,3247.0,3317.0
flow_5973_0,3248.0,3299.0
flow_2962_0,3248.0,3317.0
flow_341_0,3250.0,3320.0
flow_2963_0,3251.0,3321.0
flow_342_0,3252.0,3323.0
flow_2969_0,3253.0,3324.0
flow_344_0,3254.0,3397.0
flow_4090_0,3256.0,3601.0
flow_6916_0,3256.0,3326.0
flow_2970_0,3256.0,3326.0
flow_4139_0,3258.0,3354.0
flow_345_0,3259.0,3330.0
flow_2972_0,3259.0,3328.0
flow_346_0,3260.0,3330.0
flow_2509_0,3261.0,3331.0
flow_347_0,3263.0,3333.0
flow_348_0,3265.0,3336.0
flow_350_0,3268.0,3402.0
flow_351_0,3270.0,3404.0
flow_1427_0,3271.0,3341.0
flow_770_0,3272.0,3325.0
flow_352_0,3273.0,3592.0
flow_353_0,3276.0,3346.0
flow_6895_0,3279.0,3356.0
flow_354_0,3279.0,3373.0
flow_355_0,3282.0,3353.0
flow_311_0,3282.0,3494.0
flow_6915_0,3284.0,3359.0
flow_357_0,3285.0,3378.0
flow_358_0,3288.0,3380.0
flow_360_0,3290.0,3383.0
flow_361_0,3293.0,3385.0
flow_2524_0,3294.0,3373.0
flow_363_0,3295.0,3407.0
flow_2529_0,3296.0,3378.0
flow_366_0,3298.0,3388.0
flow_2973_0,3299.0,3380.0
flow_2974_0,3301.0,3383.0
flow_1420_0,3301.0,3392.0
flow_2976_0,3304.0,3386.0
flow_367_0,3304.0,3374.0
flow_2981_0,3306.0,3376.0
flow_1437_0,3308.0,3422.0
flow_2982_0,3309.0,3379.0
flow_2983_0,3311.0,3389.0
flow_1479_0,3324.0,3446.0
flow_2434_0,3333.0,3409.0
flow_777_0,3336.0,3406.0
flow_783_0,3348.0,3427.0
flow_368_0,3356.0,3429.0
flow_369_0,3358.0,3432.0
flow_372_0,3361.0,3435.0
flow_2985_0,3362.0,3431.0
flow_373_0,3363.0,nan
flow_2987_0,3364.0,3434.0
flow_374_0,3366.0,3437.0
flow_2533_0,3367.0,3436.0
flow_375_0,3369.0,3439.0
flow_2992_0,3370.0,3440.0
flow_379_0,3372.0,3442.0
